"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09"
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-05-16",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-05-17",,,,,"0.05",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-05-18",,,,,"0.13",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-05-19",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-05-20",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-05-21",,,,,"0.36",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-05-22",,,,,"0.44",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-05-23",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-05-24",,,,,"1.13",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-05-25",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-05-28",,,,,"2.03",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-05-29",,,,,"0.08",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-06-16",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-06-17",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-06-18",,,,,"0.04",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-06-19",,,,,"0.50",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-06",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-07",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-08",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-09",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-10",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-11",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-12",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-13",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-14",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-15",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-16",,,,,"0.08",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-17",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-18",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-19",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-20",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-21",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-22",,,,,"1.87",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-23",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-24",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-25",,,,,"0.01",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-26",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-27",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-28",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-07-29",,,,,"0.11",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-01",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-02",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-03",,,,,"0.01",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-04",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-05",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-06",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-07",,,,,"0.27",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-08",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-09",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-10",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-11",,,,,"0.65",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-12",,,,,"0.86",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-13",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-14",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-15",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-16",,,,,"0.58",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-17",,,,,"0.01",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-18",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-19",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-20",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-21",,,,,"0.20",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-22",,,,,"0.11",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-23",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-24",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-25",,,,,"0.03",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-26",,,,,"0.35",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-27",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-28",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-29",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-30",,,,,"0.19",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-08-31",,,,,"0.12",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-01",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-02",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-03",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-04",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-05",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-06",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-07",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-08",,,,,"0.08",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-09",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-10",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-11",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-12",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-13",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-14",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-15",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-16",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-17",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-18",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-19",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-20",,,,,"0.26",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-21",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-22",,,,,"1.48",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-23",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-24",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-25",,,,,"0.13",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-26",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-27",,,,,"0.03",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-28",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-29",,,,,"0.25",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-09-30",,,,,"0.21",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-01",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-02",,,,,"2.66",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-03",,,,,"0.21",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-04",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-05",,,,,"0.46",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-06",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-07",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-08",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-09",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-10",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-11",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-12",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-13",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-14",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-15",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-16",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-17",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-18",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-10-19",,,,,"0.18",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-06",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-07",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-08",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-09",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-10",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-11",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-12",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-13",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-14",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-15",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-16",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-17",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-18",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-19",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-20",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc084","LINCOLN 1.9 WSW, NE US","40.781861","-96.694959",,"2019-11-21",,,,,"0.30",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-01-03",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-01-04",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-01-06",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-01-08",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-01-09",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-01-10",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-01-11",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-11",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-14",,,,,"0.71",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-15",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-16",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-17",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-18",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-19",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-20",,,,,"0.45",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-21",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-23",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-24",,,,,"0.24",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-25",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-26",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-27",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-28",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-29",,,,,"0.03",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-30",,,,,"0.37",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-03-31",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-01",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-02",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-03",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-04",,,,,"0.07",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-05",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-06",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-07",,,,,"0.23",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-08",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-09",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-10",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-11",,,,,"0.18",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-12",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-13",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-14",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-15",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-16",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-17",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-18",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-19",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-20",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-21",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-22",,,,,"0.17",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-23",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-24",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US10lanc006","LINCOLN 1.4 ENE, NE US","40.8081","-96.643","395.9","2019-04-25",,,,,"0.00",,,,,,,,,,,,,,,,,,
